"business_id","Score","date","type"
25404,,"20110608","Followup"
25404,,"20110531","Followup"
25404,,"20110524","Non-inspection site visit"
25404,,"20110516","Followup"
25404,88,"20110504","Routine"
25404,,"20110128","Followup"
25404,83,"20110127","Routine"
25404,,"20100616","Followup"
25404,81,"20100609","Routine"
25572,87,"20120917","Routine"
25572,,"20110920","Followup"
25572,,"20110906","Complaint"
25572,,"20110829","Non-inspection site visit"
25572,83,"20110829","Routine"
25572,,"20110602","Non-inspection site visit"
25572,,"20110128","Followup"
25572,84,"20110106","Routine"
25651,,"20130129","Complaint"
25651,98,"20121016","Routine"
25651,,"20120913","Routine"
25651,100,"20120426","Routine"
25651,100,"20111102","Routine"
25651,100,"20110608","Routine"
25651,,"20101221","Routine"
25651,100,"20101221","Routine"
25651,100,"20100816","Routine"
25651,,"20100816","Routine"
25777,100,"20130110","Routine"
25777,100,"20120712","Routine"
25777,,"20120111","Followup"
25777,93,"20120104","Routine"
25777,96,"20110606","Routine"
25777,,"20110128","Complaint"
25878,,"20130212","Followup"
25878,,"20130207","Followup"
25878,94,"20130110","Routine"
25878,,"20120501","Followup"
25878,96,"20120424","Routine"
25878,94,"20110120","Routine"
25881,,"20121127","Followup"
25881,85,"20121024","Routine"
25881,92,"20120418","Routine"
25881,86,"20111014","Routine"
25881,100,"20110516","Routine"
26005,,"20121219","Followup"
26005,,"20121108","Followup"
26005,61,"20120905","Routine"
26005,,"20111219","Followup"
26005,,"20111205","Followup"
26005,62,"20111201","Routine"
26005,,"20110323","Followup"
26005,69,"20110322","Routine"
26005,,"20100721","Followup"
26005,90,"20100708","Routine"
26025,100,"20121016","Routine"
26025,,"20120411","Followup"
26025,94,"20120404","Routine"
26025,,"20111025","Followup"
26025,94,"20111018","Routine"
26025,,"20110512","Followup"
26025,90,"20110505","Routine"
26025,,"20100812","Followup"
26025,92,"20100730","Routine"
26146,100,"20121220","Routine"
26146,100,"20120525","Routine"
26146,96,"20110829","Routine"
26146,,"20110112","Followup"
26146,94,"20110111","Routine"
26146,,"20100609","Followup"
26146,90,"20100602","Routine"
26149,90,"20121120","Routine"
26149,96,"20120604","Routine"
26149,98,"20111205","Routine"
26149,96,"20110510","Routine"
26149,96,"20100809","Routine"
26340,77,"20130416","Routine"
26340,,"20120724","Followup"
26340,69,"20120717","Routine"
26340,,"20120217","Followup"
26340,,"20120104","Followup"
26340,,"20111216","Followup"
26340,67,"20111215","Routine"
26340,,"20110901","Non-inspection site visit"
26340,,"20110718","Complaint"
26340,,"20110413","Followup"
26340,78,"20110405","Routine"
26340,,"20101019","Followup"
26340,,"20101014","Followup"
26340,65,"20101008","Routine"
26340,,"20100520","Complaint"
26341,100,"20120820","Routine"
26341,,"20120215","Followup"
26341,91,"20120201","Routine"
26341,,"20110719","Routine"
26343,,"20130419","Followup"
26343,75,"20130410","Routine"
26343,,"20120625","Followup"
26343,88,"20120605","Routine"
26343,,"20120605","Routine"
26343,,"20120223","Followup"
26343,84,"20111129","Routine"
26343,,"20111129","Routine"
26343,,"20111116","Followup"
26343,,"20110518","Routine"
26343,88,"20110518","Routine"
26343,,"20110128","Complaint"
26343,,"20110120","Followup"
26343,,"20101013","Routine"
26343,85,"20101013","Routine"
26343,,"20100614","Followup"
26348,,"20130205","Followup"
26348,87,"20121210","Routine"
26348,88,"20120516","Routine"
26348,87,"20111031","Routine"
26348,90,"20110525","Routine"
26348,90,"20101202","Routine"
26348,,"20100714","Followup"
26348,,"20100707","Followup"
26348,83,"20100629","Routine"
26376,,"20121128","Followup"
26376,92,"20121114","Routine"
26376,96,"20120516","Routine"
26376,,"20111102","Followup"
26376,94,"20111026","Routine"
26376,94,"20110427","Routine"
26376,,"20100820","Followup"
26376,96,"20100811","Routine"
26379,91,"20121212","Routine"
26379,94,"20110809","Routine"
26379,,"20110615","Non-inspection site visit"
26379,,"20100817","Non-inspection site visit"
26379,,"20100805","Followup"
26379,96,"20100722","Routine"
26390,,"20121214","Followup"
26390,90,"20121206","Routine"
26390,,"20120105","Followup"
26390,92,"20111221","Routine"
26390,,"20110621","Complaint"
26390,98,"20110614","Routine"
26390,100,"20101222","Routine"
26390,,"20100611","Followup"
26390,81,"20100602","Routine"
26390,,"20100602","Foodborne Illness Investigation"
26752,,"20121210","Followup"
26752,84,"20121120","Routine"
26752,96,"20120611","Routine"
26752,92,"20111222","Routine"
26752,,"20110721","Complaint"
26752,98,"20110721","Routine"
26752,,"20110201","Followup"
26752,92,"20110106","Routine"
26764,96,"20130222","Routine"
26764,98,"20120305","Routine"
26764,98,"20101108","Routine"
26764,98,"20100805","Routine"
26830,96,"20130308","Routine"
26830,96,"20120607","Routine"
26830,94,"20110914","Routine"
26830,98,"20110127","Routine"
27020,,"20120626","Followup"
27020,76,"20120619","Routine"
27020,,"20110721","Followup"
27020,,"20110713","Followup"
27020,75,"20110706","Routine"
27020,85,"20101213","Routine"
27052,87,"20130109","Routine"
27052,84,"20120618","Routine"
27052,,"20120111","Followup"
27052,,"20120110","Followup"
27052,79,"20120109","Routine"
27052,,"20110714","Followup"
27052,90,"20110621","Routine"
27052,,"20101222","Followup"
27052,85,"20101209","Routine"
27053,,"20130114","Followup"
27053,85,"20130107","Routine"
27053,98,"20120629","Routine"
27053,,"20120110","Followup"
27053,85,"20120103","Routine"
27053,,"20110628","Followup"
27053,91,"20110621","Routine"
27053,,"20101222","Followup"
27053,86,"20101209","Routine"
27055,98,"20130205","Routine"
27055,96,"20120713","Routine"
27055,,"20111027","Routine"
27055,98,"20111027","Routine"
27055,,"20110502","Routine"
27055,98,"20110502","Routine"
27055,,"20101025","Routine"
27055,96,"20101025","Routine"
27056,85,"20130320","Routine"
27056,89,"20120913","Routine"
27056,86,"20120227","Routine"
27056,,"20110825","Followup"
27056,74,"20110822","Routine"
27056,,"20110118","Followup"
27056,81,"20101215","Routine"
27167,,"20130410","Followup"
27167,88,"20130329","Routine"
27167,,"20130327","Non-inspection site visit"
27167,,"20121012","Followup"
27167,89,"20121003","Routine"
27167,,"20120417","Followup"
27167,92,"20120403","Routine"
27167,,"20120213","Complaint"
27167,,"20111102","Followup"
27167,87,"20111028","Routine"
27167,,"20101105","Followup"
27167,83,"20101025","Routine"
27306,,"20121018","Complaint"
27306,,"20120904","Routine"
27306,,"20120522","Followup"
27306,88,"20120511","Routine"
27306,100,"20111019","Routine"
27306,,"20110415","Followup"
27306,,"20110406","Routine"
27306,92,"20110406","Routine"
27350,100,"20130123","Routine"
27350,100,"20121017","Routine"
27350,100,"20111003","Routine"
27350,,"20100630","Foodborne Illness Investigation"
27377,83,"20130208","Routine"
27377,,"20120906","Followup"
27377,80,"20120709","Routine"
27377,,"20120312","Followup"
27377,,"20120302","Followup"
27377,76,"20120301","Routine"
27377,,"20110714","Followup"
27377,83,"20110711","Routine"
27377,,"20110107","Followup"
27377,87,"20101214","Routine"
27472,94,"20120606","Routine"
27472,,"20110307","Followup"
27472,94,"20110228","Routine"
27525,91,"20121016","Routine"
27525,89,"20120228","Routine"
27525,92,"20110829","Routine"
27525,96,"20110106","Routine"
27555,,"20110816","Followup"
27555,,"20110712","Followup"
27555,,"20110705","Non-inspection site visit"
27555,90,"20110628","Routine"
27555,,"20110607","Non-inspection site visit"
27555,,"20101026","Followup"
27555,81,"20101012","Routine"
27555,,"20100927","Non-inspection site visit"
27555,,"20100611","Non-inspection site visit"
27557,,"20130409","Followup"
27557,88,"20130327","Routine"
27557,,"20121017","Followup"
27557,89,"20121012","Routine"
27557,,"20120411","Followup"
27557,90,"20120329","Routine"
27557,,"20111102","Followup"
27557,85,"20111028","Routine"
27557,92,"20101105","Routine"
27557,,"20101105","Followup"
27557,90,"20100520","Routine"
27667,,"20130111","Followup"
27667,87,"20130108","Routine"
27667,90,"20120629","Routine"
27667,90,"20120124","Routine"
27667,96,"20110712","Routine"
27667,,"20110128","Followup"
27667,,"20110107","Followup"
27667,94,"20101220","Routine"
27680,82,"20130319","Routine"
27680,,"20120614","Followup"
27680,77,"20120607","Routine"
27680,,"20120329","Followup"
27680,76,"20120228","Routine"
27680,,"20110901","Non-inspection site visit"
27680,,"20110901","Non-inspection site visit"
27680,,"20110301","Followup"
27680,55,"20110223","Routine"
27680,,"20100908","Followup"
27680,,"20100901","Followup"
27680,71,"20100826","Routine"
27737,96,"20120912","Routine"
27737,,"20120223","Followup"
27737,,"20120209","Followup"
27737,94,"20120127","Routine"
27737,94,"20110718","Routine"
27737,,"20110126","Followup"
27737,88,"20110114","Routine"
27779,100,"20121204","Routine"
27779,100,"20111214","Routine"
27781,100,"20130103","Routine"
27781,,"20120716","Followup"
27781,86,"20120703","Routine"
27781,90,"20111025","Routine"
27781,92,"20110322","Routine"
27781,,"20101004","Followup"
27781,88,"20100922","Routine"
27786,,"20130405","Followup"
27786,98,"20130405","Routine"
27786,94,"20121101","Routine"
27786,94,"20120612","Routine"
27786,,"20110822","Followup"
27786,96,"20110811","Routine"
27786,,"20110401","Followup"
27786,93,"20110323","Routine"
27786,,"20101029","Followup"
27786,88,"20101015","Routine"
27790,,"20130508","Followup"
27790,96,"20130426","Routine"
27790,96,"20120926","Routine"
27790,96,"20120322","Routine"
27790,96,"20110922","Routine"
27790,96,"20110406","Routine"
27790,96,"20101013","Routine"
27791,,"20130327","Followup"
27791,,"20130314","Followup"
27791,84,"20130307","Routine"
27791,,"20120703","Followup"
27791,86,"20120625","Routine"
27791,,"20110923","Followup"
27791,,"20110914","Followup"
27791,75,"20110907","Routine"
27791,,"20110215","Followup"
27791,,"20110208","Followup"
27791,85,"20110201","Routine"
27793,,"20130123","Followup"
27793,89,"20130114","Routine"
27793,89,"20120709","Routine"
27793,,"20120105","Followup"
27793,80,"20120103","Routine"
27793,,"20120103","Complaint"
27793,,"20110714","Followup"
27793,,"20110706","Followup"
27793,87,"20110628","Routine"
27793,,"20110107","Followup"
27793,88,"20101214","Routine"
27797,100,"20130326","Routine"
27799,,"20130111","Complaint"
27799,89,"20130111","Routine"
27799,82,"20121016","Routine"
27799,,"20121003","Non-inspection site visit"
27799,,"20120409","Complaint"
27799,,"20120321","Followup"
27799,,"20120321","Complaint"
27799,,"20120301","Followup"
27799,82,"20120228","Routine"
27799,,"20110711","Followup"
27799,,"20110701","Followup"
27799,,"20110628","Followup"
27799,85,"20110623","Routine"
27799,,"20110107","Followup"
27799,86,"20101214","Routine"
27801,79,"20120621","Routine"
27801,98,"20110114","Routine"
27804,96,"20121120","Routine"
27804,96,"20120607","Routine"
27804,96,"20111222","Routine"
27804,,"20110714","Followup"
27804,89,"20110628","Routine"
27804,,"20110111","Followup"
27804,92,"20101214","Routine"
27817,100,"20120609","Routine"
27821,,"20130318","Routine"
27821,100,"20120316","Routine"
27821,,"20110706","Followup"
27821,94,"20110629","Routine"
27821,98,"20101026","Routine"
27851,100,"20121218","Routine"
27851,96,"20120309","Routine"
27851,96,"20110913","Routine"
27851,100,"20110311","Routine"
27851,94,"20100827","Routine"
27852,90,"20130312","Routine"
27852,96,"20120823","Routine"
27852,96,"20120127","Routine"
27852,96,"20110523","Routine"
27852,94,"20100915","Routine"
27854,,"20130220","Followup"
27854,87,"20130109","Routine"
27854,,"20120724","Followup"
27854,,"20120723","Followup"
27854,80,"20120709","Routine"
27854,,"20120109","Followup"
27854,77,"20120105","Routine"
27854,,"20110623","Followup"
27854,83,"20110621","Routine"
27854,,"20101222","Followup"
27854,92,"20101209","Routine"
27874,92,"20130205","Routine"
27874,,"20120711","Followup"
27874,,"20120621","Followup"
27874,87,"20120612","Routine"
27874,,"20110525","Routine"
27874,,"20100917","Routine"
27947,100,"20121207","Routine"
27947,100,"20120306","Routine"
27947,100,"20110902","Routine"
27947,100,"20110223","Routine"
27949,75,"20130513","Routine"
27949,,"20130206","Followup"
27949,79,"20130116","Routine"
27949,,"20120718","Followup"
27949,88,"20120611","Routine"
27949,,"20120210","Followup"
27949,70,"20120126","Routine"
27949,,"20110511","Followup"
27949,96,"20110427","Routine"
27949,,"20101201","Followup"
27949,81,"20101117","Routine"
27949,,"20100525","Followup"
27949,,"20100520","Followup"
27955,,"20121228","Followup"
27955,91,"20121022","Routine"
27955,92,"20120409","Routine"
27955,,"20110920","Followup"
27955,93,"20110915","Routine"
27955,96,"20110222","Routine"
27955,,"20100607","Followup"
27955,90,"20100525","Routine"
27964,,"20130507","Followup"
27964,94,"20130429","Routine"
27964,100,"20121107","Routine"
27964,,"20120515","Followup"
27964,96,"20120501","Routine"
27964,,"20111215","Followup"
27964,96,"20111201","Routine"
27964,92,"20100804","Routine"
27964,,"20100804","Followup"
27986,98,"20130320","Routine"
27986,92,"20120907","Routine"
27986,92,"20120224","Routine"
27986,100,"20110822","Routine"
27986,,"20110111","Followup"
27986,98,"20101215","Routine"
28006,,"20130111","Non-inspection site visit"
28006,,"20130111","Complaint"
28006,,"20121109","Complaint"
28006,100,"20121019","Routine"
28006,,"20121004","Complaint"
28006,100,"20120110","Routine"
28006,,"20111109","Complaint"
28006,,"20111021","Complaint"
28006,,"20110929","Complaint"
28006,,"20110914","Complaint Followup"
28006,,"20110816","Complaint"
28006,,"20110705","Followup"
28006,96,"20110629","Routine"
28006,,"20110610","Complaint"
28006,,"20110603","Complaint"
28006,,"20110520","Complaint"
28006,,"20110429","Complaint"
28006,,"20101129","Followup"
28006,96,"20101119","Routine"
28014,80,"20120927","Routine"
28014,72,"20120301","Routine"
28014,,"20110920","Followup"
28014,84,"20110829","Routine"
28014,,"20110201","Followup"
28014,79,"20110106","Routine"
28016,100,"20130112","Routine"
28016,100,"20121209","Routine"
28016,94,"20121007","Routine"
28016,98,"20120916","Routine"
28016,100,"20120114","Routine"
28016,96,"20111204","Routine"
28016,96,"20111120","Routine"
28016,100,"20110911","Routine"
28016,100,"20101212","Routine"
28016,96,"20101114","Routine"
28016,96,"20101010","Routine"
28035,77,"20121002","Routine"
28035,,"20120910","Followup"
28035,,"20110408","Followup"
28035,,"20110324","Followup"
28035,,"20110324","Followup"
28035,69,"20110323","Routine"
28044,90,"20121207","Routine"
28044,89,"20120604","Routine"
28044,98,"20111205","Routine"
28044,100,"20110510","Routine"
28193,,"20130304","Complaint"
28193,,"20130304","Followup"
28193,96,"20130102","Routine"
28193,,"20120507","Followup"
28193,,"20120507","Complaint"
28193,98,"20120423","Routine"
28193,,"20110926","Followup"
28193,92,"20110519","Routine"
28193,,"20110519","Followup"
28193,96,"20101206","Routine"
28193,,"20100525","Followup"
28206,88,"20121023","Routine"
28206,,"20120112","Followup"
28206,,"20120111","Followup"
28206,79,"20120110","Routine"
28206,,"20120109","Non-inspection site visit"
28209,,"20130402","Followup"
28209,91,"20130326","Routine"
28209,,"20120724","Followup"
28209,96,"20120710","Routine"
28209,100,"20120104","Routine"
28209,,"20110613","Followup"
28209,94,"20110606","Routine"
28209,,"20100902","Followup"
28209,91,"20100826","Routine"
28318,77,"20120606","Routine"
28318,,"20111207","Followup"
28318,90,"20111128","Routine"
28318,,"20110523","Followup"
28318,89,"20110516","Routine"
28318,,"20110323","Non-inspection site visit"
28318,,"20110316","Non-inspection site visit"
28318,,"20110126","Non-inspection site visit"
28318,,"20101222","Non-inspection site visit"
28318,,"20101216","Followup"
28318,,"20101215","Followup"
28318,87,"20101214","Routine"
28318,,"20100721","Followup"
28318,,"20100720","Followup"
28318,,"20100716","Followup"
28318,69,"20100714","Routine"
28453,100,"20120710","Routine"
28453,,"20111214","Followup"
28453,93,"20111209","Routine"
28453,,"20110603","Followup"
28453,90,"20110527","Routine"
28453,,"20101018","Followup"
28453,90,"20101012","Routine"
28468,,"20121101","Followup"
28468,96,"20121025","Routine"
28468,,"20120501","Followup"
28468,,"20120420","Followup"
28468,96,"20120328","Routine"
28468,,"20111011","Followup"
28468,93,"20111003","Routine"
28468,98,"20110405","Routine"
28468,96,"20100706","Routine"
28601,,"20130417","New Construction"
28601,,"20130207","New Construction"
28601,81,"20120926","Routine"
28601,,"20120209","Followup"
28601,89,"20120131","Routine"
28601,100,"20110623","Routine"
28601,94,"20101110","Routine"
28708,98,"20121128","Routine"
28708,94,"20120608","Routine"
28708,96,"20111027","Routine"
28708,98,"20110502","Routine"
28708,,"20101001","Non-inspection site visit"
28708,92,"20100924","Routine"
28828,,"20130307","Followup"
28828,88,"20130226","Routine"
28828,,"20120718","Followup"
28828,89,"20120702","Routine"
28828,,"20111208","Followup"
28828,94,"20111130","Routine"
28828,,"20110610","Followup"
28828,89,"20110608","Routine"
28828,94,"20101104","Routine"
28836,,"20130430","Followup"
28836,92,"20130327","Routine"
28836,,"20121024","Followup"
28836,,"20121011","Followup"
28836,91,"20120918","Routine"
28836,,"20120918","Followup"
28836,91,"20120402","Routine"
28836,89,"20111006","Routine"
28836,,"20110511","Followup"
28836,91,"20110503","Routine"
28836,,"20110426","Complaint"
28836,,"20110426","Complaint"
28836,94,"20101104","Routine"
28836,,"20100610","Non-inspection site visit"
28836,96,"20100527","Routine"
28843,90,"20130220","Routine"
28843,87,"20111121","Routine"
28843,100,"20110113","Routine"
28863,,"20121128","Followup"
28863,94,"20121115","Routine"
28863,,"20120306","Followup"
28863,94,"20120228","Routine"
28863,94,"20111215","Routine"
28863,,"20110504","Followup"
28863,100,"20110413","Routine"
28863,96,"20100716","Routine"
28963,,"20130227","Followup"
28963,,"20130207","Followup"
28963,76,"20130124","Routine"
28963,,"20120720","Followup"
28963,86,"20120608","Routine"
28963,,"20120127","Followup"
28963,,"20111207","Followup"
28963,84,"20111102","Routine"
28963,,"20110318","Followup"
28963,,"20110309","Non-inspection site visit"
28963,82,"20110224","Routine"
28963,,"20101012","Followup"
28963,,"20100908","Followup"
28963,80,"20100902","Routine"
28963,,"20100707","Non-inspection site visit"
28976,100,"20130115","Routine"
28976,,"20120726","Followup"
28976,90,"20120720","Routine"
28976,100,"20111219","Routine"
28976,,"20110701","Followup"
28976,94,"20110617","Routine"
28976,98,"20101102","Routine"
28978,98,"20121115","Routine"
28978,98,"20120316","Routine"
28978,96,"20110624","Routine"
28978,96,"20101117","Routine"
29054,89,"20130315","Routine"
29054,96,"20120313","Routine"
29054,,"20110926","Followup"
29054,94,"20110822","Routine"
29054,100,"20110131","Routine"
29054,,"20100812","Followup"
29054,96,"20100728","Routine"
29065,,"20121126","Non-inspection site visit"
29065,,"20120720","Followup"
29065,94,"20120713","Routine"
29065,,"20120523","Routine"
29065,,"20120208","Complaint"
29065,,"20111219","Followup"
29065,,"20111216","Followup"
29065,84,"20111214","Routine"
29065,,"20110913","Non-inspection site visit"
29065,,"20110819","Followup"
29065,,"20110809","Non-inspection site visit"
29065,,"20110603","Followup"
29065,,"20110527","New Ownership"
29065,92,"20110527","Routine"
29065,,"20101203","Non-inspection site visit"
29065,,"20101109","Non-inspection site visit"
29100,98,"20130214","Routine"
29100,,"20120816","Routine"
29100,,"20111114","Routine"
29100,100,"20111114","Routine"
29100,,"20100723","Followup"
29100,94,"20100709","Routine"
29100,,"20100709","Routine"
29246,96,"20121210","Routine"
29246,94,"20120522","Routine"
29246,96,"20111215","Routine"
29246,98,"20110701","Routine"
29246,,"20110118","Followup"
29246,85,"20110110","Routine"
29304,,"20121004","Followup"
29304,90,"20120917","Routine"
29304,96,"20110909","Routine"
29304,,"20110422","Followup"
29304,96,"20110414","Routine"
29304,,"20100826","Followup"
29304,88,"20100805","Routine"
29312,,"20121128","Followup"
29312,96,"20121115","Routine"
29312,,"20120306","Followup"
29312,96,"20120228","Routine"
29312,96,"20111215","Routine"
29312,100,"20110413","Routine"
29312,100,"20100716","Routine"
29428,,"20130502","Followup"
29428,,"20130502","Followup"
29428,81,"20130425","Routine"
29428,,"20120406","Followup"
29428,92,"20120323","Routine"
29428,,"20110805","Followup"
29428,86,"20110715","Routine"
29428,96,"20110211","Routine"
29428,,"20100928","Followup"
29428,,"20100927","Followup"
29428,,"20100917","Complaint"
29428,80,"20100917","Routine"
29429,,"20121024","Followup"
29429,,"20121004","Followup"
29429,90,"20120919","Routine"
29429,91,"20120309","Routine"
29429,,"20110812","Followup"
29429,91,"20110804","Routine"
29429,96,"20110214","Routine"
29429,96,"20100805","Routine"
29610,,"20130401","Followup"
29610,67,"20130401","Routine"
29610,,"20120628","Complaint"
29610,,"20120207","Complaint"
29610,,"20120207","Followup"
29610,,"20120207","Complaint"
29610,90,"20120207","Routine"
29610,84,"20111122","Routine"
29610,,"20111011","Followup"
29610,,"20110602","Complaint"
29610,86,"20110420","Routine"
29610,,"20110126","Followup"
29610,,"20110126","Complaint"
29610,,"20101025","Complaint"
29610,,"20101025","Followup"
29610,84,"20100921","Routine"
29610,,"20100707","Followup"
29948,72,"20130430","Routine"
29948,87,"20120919","Routine"
29948,81,"20120308","Routine"
29948,,"20110810","Followup"
29948,82,"20110809","Routine"
29948,,"20100714","Followup"
29948,94,"20100609","Routine"
29950,,"20130419","Followup"
29950,86,"20130329","Routine"
29950,,"20120420","Followup"
29950,96,"20120319","Routine"
29950,94,"20110726","Routine"
29950,87,"20110113","Routine"
29950,94,"20100719","Routine"
29956,100,"20130227","Routine"
29956,100,"20120425","Routine"
29956,100,"20110919","Routine"
29956,100,"20110318","Routine"
29956,100,"20101201","Routine"
30001,100,"20121129","Routine"
30001,100,"20120511","Routine"
30001,100,"20111205","Routine"
30001,100,"20110620","Routine"
30001,89,"20110111","Routine"
30111,90,"20130318","Routine"
30111,92,"20120308","Routine"
30111,100,"20110118","Routine"
30111,94,"20100525","Routine"
30156,100,"20130215","Routine"
30156,92,"20120917","Routine"
30156,100,"20120206","Routine"
30156,,"20110929","Followup"
30156,,"20110929","Followup"
30156,72,"20110928","Routine"
30156,89,"20110502","Routine"
30156,,"20100927","Followup"
30156,87,"20100920","Routine"
30156,,"20100816","Non-inspection site visit"
30254,,"20121024","Followup"
30254,98,"20121024","Routine"
30254,,"20121010","Routine"
30254,,"20120718","Followup"
30254,90,"20120416","Routine"
30254,,"20120416","Routine"
30354,96,"20120629","Routine"
30354,96,"20110127","Routine"
30354,,"20100928","Non-inspection site visit"
30404,87,"20130122","Routine"
30404,81,"20121207","Routine"
30404,84,"20120424","Routine"
30404,81,"20111216","Routine"
30404,81,"20111206","Routine"
30404,85,"20110208","Routine"
30478,82,"20130430","Routine"
30478,,"20120827","Followup"
30478,88,"20120417","Routine"
30478,,"20120112","Followup"
30478,88,"20111004","Routine"
30478,,"20111004","Followup"
30478,82,"20110321","Routine"
30478,,"20100804","Followup"
30478,,"20100719","Followup"
30478,90,"20100712","Routine"
30495,100,"20130507","Routine"
30495,92,"20120823","Routine"
30495,87,"20120123","Routine"
30495,,"20110603","Followup"
30495,88,"20110527","Routine"
30495,,"20101207","Followup"
30495,86,"20101129","Routine"
30496,90,"20130509","Routine"
30496,92,"20120921","Routine"
30496,100,"20120130","Routine"
30496,,"20120130","Foodborne Illness Investigation"
30496,100,"20111221","Routine"
30496,,"20110728","Followup"
30496,96,"20110722","Routine"
30496,100,"20110119","Routine"
30532,94,"20130410","Routine"
30532,,"20120821","Followup"
30532,92,"20120814","Routine"
30532,98,"20120214","Routine"
30532,,"20110907","Followup"
30532,89,"20110829","Routine"
30532,,"20110425","Followup"
30532,,"20110418","Followup"
30532,96,"20110329","Routine"
30532,,"20100804","Followup"
30532,84,"20100728","Routine"
30535,94,"20120606","Routine"
30957,100,"20130123","Routine"
30957,,"20120530","Followup"
30957,89,"20120523","Routine"
30957,100,"20111109","Routine"
30957,98,"20110512","Routine"
30957,100,"20101001","Routine"
31144,98,"20130116","Routine"
31144,92,"20120605","Routine"
31144,,"20110818","Followup"
31144,88,"20110810","Routine"
31144,98,"20110104","Routine"
31568,,"20130107","Followup"
31568,92,"20121206","Routine"
31568,,"20120517","Followup"
31568,88,"20120509","Routine"
31568,,"20111121","Followup"
31568,,"20111114","Followup"
31568,88,"20111103","Routine"
31568,,"20110518","Followup"
31568,100,"20110506","Routine"
31568,,"20100727","Followup"
31568,94,"20100713","Routine"
32170,,"20120925","Followup"
32170,78,"20120615","Routine"
32170,94,"20111017","Routine"
32170,91,"20110218","Routine"
32170,,"20100902","Followup"
32170,94,"20100824","Routine"
32200,,"20130417","Followup"
32200,,"20130328","Followup"
32200,83,"20130320","Routine"
32200,,"20121213","Followup"
32200,91,"20121203","Routine"
32200,,"20120403","Followup"
32200,89,"20120329","Routine"
32200,,"20120207","Non-inspection site visit"
32200,,"20111005","Followup"
32200,94,"20110921","Routine"
32200,,"20110616","Followup"
32200,,"20110609","Followup"
32200,75,"20110602","Routine"
32200,,"20101112","Followup"
32200,85,"20101105","Routine"
32200,,"20100527","Followup"
32200,78,"20100520","Routine"
32203,,"20121121","Followup"
32203,96,"20121114","Routine"
32203,100,"20120509","Routine"
32203,,"20111219","Followup"
32203,98,"20111206","Routine"
32203,,"20101028","Followup"
32203,91,"20101018","Routine"
32431,100,"20130327","Routine"
32431,100,"20120810","Routine"
32431,100,"20120224","Routine"
32431,100,"20110909","Routine"
32431,100,"20110322","Routine"
32431,100,"20100831","Routine"
32508,98,"20130130","Routine"
32508,100,"20120503","Routine"
32508,98,"20110906","Routine"
32508,98,"20101108","Routine"
32555,,"20130130","Followup"
32555,98,"20130122","Routine"
32555,,"20121015","Followup"
32555,,"20121004","Followup"
32555,59,"20120927","Routine"
32555,,"20120403","Followup"
32555,88,"20120320","Routine"
32555,,"20111018","Followup"
32555,92,"20111003","Routine"
32555,94,"20100630","Routine"
32556,96,"20121128","Routine"
32556,94,"20120510","Routine"
32556,,"20110502","Followup"
32556,82,"20110426","Routine"
32556,,"20101115","Followup"
32556,89,"20101108","Routine"
32556,,"20100810","Complaint"
32556,,"20100524","Followup"
32570,,"20121128","Followup"
32570,84,"20121114","Routine"
32570,,"20120502","Followup"
32570,,"20120418","Followup"
32570,76,"20120404","Routine"
32570,,"20120309","Foodborne Illness Investigation"
32570,,"20111219","Complaint"
32570,,"20111216","Complaint"
32570,,"20111216","Complaint"
32570,,"20110921","Followup"
32570,82,"20110912","Routine"
32570,,"20110831","Non-inspection site visit"
32570,,"20110824","Non-inspection site visit"
32570,,"20110810","Complaint"
32570,,"20110810","Non-inspection site visit"
32570,,"20110808","Non-inspection site visit"
32570,,"20110728","Non-inspection site visit"
32570,,"20110728","Non-inspection site visit"
32570,,"20110721","Non-inspection site visit"
32570,,"20110628","Followup"
32570,,"20110512","Followup"
32570,79,"20110428","Routine"
32570,,"20110406","Non-inspection site visit"
32570,,"20110308","Non-inspection site visit"
32570,,"20110308","Non-inspection site visit"
32578,100,"20130115","Routine"
32578,100,"20120411","Routine"
32578,,"20120411","Followup"
32578,,"20120404","Followup"
32578,98,"20110920","Routine"
32578,100,"20110405","Routine"
32578,100,"20101104","Routine"
32579,100,"20130228","Routine"
32579,100,"20120912","Routine"
32579,100,"20120307","Routine"
32579,,"20110802","Non-inspection site visit"
32579,,"20110712","Non-inspection site visit"
32579,,"20110512","Followup"
32579,93,"20110505","Routine"
32579,100,"20101129","Routine"
32579,100,"20100524","Routine"
32586,100,"20120424","Routine"
32586,100,"20110906","Routine"
32586,96,"20100907","Routine"
32595,,"20121101","Followup"
32595,91,"20121022","Routine"
32595,87,"20120411","Routine"
32595,,"20120227","Followup"
32595,,"20111129","Followup"
32595,89,"20111027","Routine"
32595,,"20110411","Followup"
32595,82,"20110316","Routine"
32595,,"20101203","Followup"
32595,77,"20101109","Routine"
32625,96,"20130220","Routine"
32625,,"20120926","Followup"
32625,92,"20120809","Routine"
32625,,"20120309","Followup"
32625,84,"20120301","Routine"
32625,,"20110525","Followup"
32625,89,"20110519","Routine"
32625,,"20101216","Followup"
32625,96,"20101202","Routine"
32625,,"20100609","Followup"
32625,92,"20100528","Routine"
32654,,"20130213","Followup"
32654,92,"20130206","Routine"
32654,86,"20111215","Routine"
32654,,"20110411","Followup"
32654,84,"20110207","Routine"
32654,,"20100707","Followup"
