business_id,name,address,Score,date,latitude,longitude
5952,IMMACULATE CONCPTION ACADEMY,3625 24TH ST ,100,20121211,37.751923,-122.42355800000001
5953,ST PETER'S PARISH SCHOOL,1266 FLORIDA ST ,100,20130416,37.751678000000005,-122.41
5955,SF CHRISTIAN DAY SCHOOL,25 WHITTIER ST ,92,20130501,37.709896,-122.448082
5958,ST. THOMAS THE APOSTLE,3801 BALBOA ST ,100,20130426,37.775573,-122.49970900000001
5959,ST. JOHN'S SNACK BAR,925 CHENERY ST ,91,20120420,37.735264,-122.437679
5960,ST. ANNE,1320 14TH AVE ,98,20130425,37.763403000000004,-122.47158200000001
5961,ST VINCENT DE PAUL,2356 GREEN ST ,98,20130222,37.795882,-122.43789
5962,HILLWOOD SCHOOL,2521 SCOTT ST ,98,20130222,37.793364000000004,-122.439834
5963,MOTHER GOOSE SCHOOL,334 28TH AVE ,94,20121106,37.783013000000004,-122.488126
5965,EUREKA LEARNING CENTER,464 DIAMOND ST,100,20120913,37.754988,-122.43668500000001
5966,ST. IGNATIUS,2001 37TH AVE ,100,20130208,37.749624,-122.49555600000001
5968,CHINESE HOSPITAL,845 JACKSON ST,100,20121023,37.795663,-122.409173
5969,EDEN VILLA-SAN FRANCISCO,2750 GEARY,90,20130228,37.782418,-122.44876399999998
5970,"HERITAGE, THE",3400 LAGUNA ST ,94,20120605,37.802797999999996,-122.431547
5974,RICHMOND SENIOR CENTER - 3RD FLOOR,6221 GEARY BLVD ,100,20121115,37.779942999999996,-122.486199
5975,ST. JOHN OF GOD SENIOR MEALS PROGRA,1290 05TH AVE ,92,20130201,37.764408,-122.461978
5976,RICHMOND YMCA SENIOR CENTER,360 18TH AVE ,100,20130315,37.781253,-122.47726499999999
5977,SF ADULT DAY SERVICES,50 BROAD ST ,100,20121109,37.713253,-122.454822
5980,PRESENTATION ADULT DAY HEALTH,301 ELLIS ST,100,20120724,37.785033,-122.41145800000001
5982,SF SENIOR CENTER AT AQUATIC PARK MEALS PROGRAM,890 BEACH ST ,96,20130111,37.806258,-122.423704
5985,SAN FRANCISCO SENIOR CENTER DOWNTOWN BRANCH,481 O'FARRELL ST ,100,20130308,37.785789,-122.412648
5986,NORTH & SOUTH OF MARKET ADHC,350 GOLDEN GATE AVE,100,20130419,37.781568,-122.416373
5988,CURRY SENIOR CENTER,333 TURK ST,98,20130419,37.782703000000005,-122.414527
5990,MISSION YMCA SENIOR MEALS PROGRAM,4080 MISSION ST ,98,20130403,37.732292,-122.42783100000001
5991,ON LOK SENIOR HEALTH,2700 GEARY BLVD,98,20130228,37.782468,-122.44836399999998
5992,RUSSIAN AMERICAN COMMUNITY SVC,300 ANZA ST ,98,20130129,37.780768,-122.449974
5993,SELF-HELP FOR THE ELDERLY,5757 GEARY BLVD ,100,20121219,37.780174,-122.481229
5994,FAMILY SERVICE AGENCY OF S.F.,1010 GOUGH ST ,98,20130130,37.782727,-122.424136
5995,ON LOW WUI SENIOR CENTER,"777 STOCKTON ST, 1ST  FLOOR",96,20130313,37.791585999999995,-122.408452
5997,STONESTOWN FAMILY YMCA (SR. ANNEX),3150 20TH AVE ,98,20130403,37.730576,-122.47588
5998,CENTRO LATINO DE SAN FRANCISCO,1656 15TH ST ,98,20130116,37.766618,-122.42126299999998
5999,THE SALVATION ARMY,1156 VALENCIA ST,94,20120529,37.754397,-122.420915
6000,MISSION NEIGHBORHOOD CENTERS,362 CAPP ST ,100,20130128,37.761007,-122.41821499999999
6001,PRESIDIO GATE APARTMENTS,2770 LOMBARD ST ,96,20130109,37.798558,-122.44678400000001
6005,SALVATION ARMY CEN. CORPS / SR. ACT. CTR,360 04TH ST ,100,20120517,37.781307,-122.40033799999999
6007,BAYVIEE HUNTER PT. ADULT DAY HE,1250 LA SALLE  ,94,20121025,37.732409999999994,-122.383559
6009,SELF-HELP FOR THE ELDERLY - LADY SHAW SENIOR CENTER,1483 MASON ST ,98,20121129,37.796857,-122.411899
6010,ON LOK SENIOR DAY HEALTH SERVICE,1441 POWELL ST ,94,20121217,37.797883,-122.410374
6012,SUNSET SENIOR CENTER,2601 40TH AVE ,100,20120622,37.738334,-122.497977
6015,TELEGRAPH HILL SENIOR MEALS PROGRAM,660 LOMBARD ST ,98,20121214,37.802918,-122.412494
6016,"ON LOK SENIOR HEALTH SERVICES, INC",1333 BUSH ST ,100,20121127,37.788823,-122.41904699999999
6018,3RD BAPTIST FELLOWSHIP HALL,1399 MCALLISTER ST ,98,20130225,37.778233,-122.43467700000001
6019,KIMOCHI HOME,1531 SUTTER ST ,100,20130212,37.786944,-122.426377
6021,POTRERO HILL NEIGHBORHOOD HOUSE,953 DE HARO ST ,100,20121108,37.758134000000005,-122.400926
6025,KIMOCHI INC,1840 SUTTER ST 208,98,20120515,37.786428,-122.43088300000001
6030,WOOLF HOUSE SENIOR CENTER,801 HOWARD ST . #413,98,20130131,37.783037,-122.402952
6032,FRANCIS OF ASSISI SENIOR MEALS PROG,145 GUERRERO ST ,100,20130128,37.768904,-122.424466
6037,CASTRO SENIOR CENTER,110 DIAMOND ST ,96,20121108,37.760317,-122.43718500000001
6348,CASTRO STREET CHEVRON,2399 MARKET ST ,100,20130326,37.762857000000004,-122.43475500000001
6356,CHEVRON #1768,3675 GEARY BLVD ,100,20130321,37.781193,-122.458519
6432,CLAY THEATRE,2261 FILLMORE ST ,96,20120316,37.790494,-122.434174
6461,Z. CIOCCOLATO,474 COLUMBUS AVE ,84,20130319,37.79933,-122.408657
6500,CHRISTA MARKET,1926 BRODERICK ST ,87,20121221,37.788638,-122.442217
6521,POTRERO TERRACE MARKET,990 WISCONSIN ST ,98,20130401,37.754882,-122.39878999999999
6545,LA MORENA,3391 MISSION ST ,89,20130417,37.742306,-122.42194099999999
6557,LA LOMA  PRODUCE #14,3052 16TH ST ,98,20130509,37.765019,-122.420652
6564,HWA LEI MARKET,2970 A 16TH ST ,93,20130509,37.774722,-122.40676100000002
6583,AKRON MEAT MARKET,3325 20TH ST ,98,20130221,37.758813,-122.415221
6619,J C MARKET,830 JACKSON ST,85,20121107,37.795788,-122.40883400000001
6620,NEW OCEAN SEAFOOD & PRODUCE,838 JACKSON ST,86,20130410,37.795788,-122.40883400000001
6625,HOUSE OF COFFEE,1618 NORIEGA ST ,96,20121025,37.754058,-122.481201
6636,STARBUCKS COFFEE,1390 MARKET ST ,100,20121023,37.777053,-122.41693899999999
6640,GLADSTONE MARKET,678 EDDY ST ,88,20130325,37.783186,-122.41882
6645,D & M LIQUORS,2200 FILLMORE ST ,100,20121030,37.789958,-122.43399699999999
6654,HIEP-THANH MARKET,724 LARKIN ST ,82,20130312,37.784597999999995,-122.41775700000001
6660,TUONG PHONG MARKET,628 ELLIS ST ,94,20130131,37.784408,-122.416614
6677,SNACK & BOTTLE SHOP,644 PERSIA AVE ,100,20130212,37.720524,-122.43056200000001
6680,"SPICY BITE FOOD, INC",3501 MISSION ST ,98,20121212,37.740934,-122.422853
6686,CHEVRON #1539,1288 19TH AVE ,96,20121012,37.763802,-122.477186
6695,MANILA MARKET & GROCERIES,987 MISSION ST ,48,20130325,37.781203999999995,-122.40831599999999
6718,GENERAL NUTRITION #302,576 MARKET ST ,100,20120928,37.789353000000006,-122.40130900000001
6729,GOLD COIN TRADING CO,874 PACIFIC AVE ,74,20121210,37.796588,-122.40968400000001
6732,FRUIT CITY CO INC,1210 STOCKTON ST ,83,20130108,37.796871,-122.408371
6734,"CHUNG CHOU CITY, INC #5",1230 STOCKTON ST ,81,20121105,37.797178,-122.408477
6736,LITTLE CITY MARKET,1400 STOCKTON ST ,90,20121106,37.798858,-122.40879699999999
6739,JAMIE SUPERMARKET,1135 STOCKTON ST ,84,20121213,37.796303,-122.408354
6746,CHEZ PAPA,1401 A 18TH ST ,88,20130415,37.757923,-122.393914
6748,WEST PORTAL NUTRITION CENTER,163 WEST PORTAL AVE ,100,20120928,37.739146999999996,-122.467661
6756,GODIVA CHOCOLATIER INC.,3251 20TH AVE 154,100,20121205,37.728497,-122.47563899999999
6768,PING'S MEAT MARKET,0239 BALBOA ST ,85,20130204,37.777286,-122.461229
6800,ARTS VALERO,2985 SAN BRUNO AVE ,100,20121116,37.724053000000005,-122.402069
6860,SEARCHLIGHT MARKET,1964 HYDE ST ,94,20130124,37.799006,-122.41898700000002
6863,CHEESE PLUS,2001 POLK ST ,100,20130116,37.795273,-122.42166499999999
6864,GREEN & POLK PRODUCE,2222 POLK ST ,90,20130312,37.797238,-122.42195600000001
6904,BUCHANAN FOOD MART,2135 BUCHANAN ST ,96,20121003,37.789844,-122.43068400000001
6912,"STORE ON THE CORNER, THE",121 NEW MONTGOMERY ST ,96,20120620,37.787113,-122.400052
6913,XTRA OIL CORP,3750 03RD ST ,86,20130211,37.743151,-122.38791299999998
6916,GRAND 7 LIQUOR & DELI,1740A CESAR CHAVEZ ST,89,20121217,37.749949,-122.393975
6934,YANGTZE MARKET #2,4599 MISSION ST ,87,20130403,37.724624,-122.434804
6944,ABC SUPER MARKET INC,641 BROADWAY ST,85,20121002,37.797753,-122.407597
6948,KIN FAI PRODUCE,628 PACIFIC AVE ,70,20130314,37.797018,-122.40621200000001
6962,LUEN FAT MARKET,1135 STOCKTON ST ,92,20121213,37.796303,-122.408354
6965,HANG SENG MEAT MARKET,834 JACKSON ST,90,20121217,37.795788,-122.40883400000001
6966,M.P. SEAFOOD MARKET,848 JACKSON ST,81,20130327,37.795786,-122.40906499999998
7024,JERUSULEM,1300 FITZGERALD AVE ,90,20130211,37.722087,-122.39321399999999
7033,SUNSET STRIP,2601 JUDAH STREET,98,20130123,37.761083,-122.49001899999999
7054,CITY DISCOUNT MEAT & GROCERY M,2298 MISSION ST ,89,20130318,37.760267999999996,-122.41929099999999
7056,FRESH MEAT MARKET,2704 MISSION ST,71,20130423,37.753721999999996,-122.418659
7059,EL SALVADORENO MARKET,3368 19TH ST ,86,20130123,37.760288,-122.418602
7085,VALENCIA WHOLE FOODS,999 VALENCIA ST ,93,20130410,37.757054,-122.421076
7087,VALENCIA FARMER'S MARKET,1299 VALENCIA ST,96,20120724,37.752162,-122.420585
7093,DIVISADERO HEALTH HAVEN,621 DIVISADERO ST ,94,20120207,37.775185,-122.4379
7105,CENTRAL HAIGHT MARKET,1301 HAIGHT ST ,92,20121214,37.77036,-122.4437
7108,ARLEQUIN WINE MERCHANT,384 HAYES ST ,90,20130419,37.777014,-122.422344
7111,OAK FAIR MARKET,999 OAK ST ,100,20121228,37.773284999999994,-122.435709
7119,LO-COST MEAT MARKET #2,2918 24TH ST ,66,20121105,37.752767999999996,-122.410472
7132,YANGTZE MARKET,2026 MISSION ST ,94,20130311,37.764518,-122.41964399999999
7206,NOE HILL MARKET,4001 19TH ST ,100,20120726,37.759392999999996,-122.43283899999999
7207,GOLDEN PRODUCE,172 CHURCH ST ,96,20121126,37.768187,-122.429024
7210,NOE VALLEY MARKET,200 NOE ST ,100,20130219,37.765728,-122.433275
7211,RELIANCE MARKET,699 CASTRO ST ,96,20120404,37.757743,-122.434626
7214,SUN FAT SEAFOOD,2687 MISSION ST,88,20130513,37.754094,-122.418586
7216,EL CHICO PRODUCE MARKET #2,4600 MISSION ST ,82,20121114,37.724489,-122.43502600000001
7241,CHEVRON #1712,1790 LOMBARD ST ,100,20121206,37.800538,-122.43086399999999
7243,CASA LUCAS #3,4555 MISSION ST ,88,20130213,37.725432,-122.43421599999999
7335,SWIRL ON CASTRO,572 CASTRO ST ,96,20130312,37.759738,-122.43493500000001
7361,PASTAGINA,741 DIAMOND ST,91,20120510,37.751403,-122.43628600000001
7366,ALL STATES BEST FOODS,1607 20TH ST ,96,20130401,37.759913,-122.397589
7375,WALGREENS,5300 03RD ST ,100,20130410,37.729277,-122.392797
7379,CASA LUCAS MARKET,2934 24TH ST ,80,20130419,37.752758,-122.410602
7394,TORINO MARKET,4830 03RD ST ,96,20121211,37.734392,-122.39097199999999
7405,TRADER JOE'S,3 MASONIC AVE ,90,20130221,37.783444,-122.447294
7407,TRADER JOE'S,555 09TH ST ,94,20130422,37.774722,-122.40676100000002
7433,KANSAS FOOD MARKET,2250 23RD ST ,98,20130401,37.754558,-122.402383
7449,CHEVRON #1760,1298 HOWARD ST ,96,20130429,37.775314,-122.412819
7450,GENKI,330 CLEMENT ST ,100,20120918,37.783048,-122.462822
7456,COWGIRL CREAMERY/ARTISAN CHEESE,1 FERRY BUILDING  #17,94,20130123,37.795225,-122.39376999999999
7457,24TH STREET CHEESE COMPANY,3893 24TH ST ,100,20120726,37.751564,-122.429369
7461,PACIFIC HEIGHTS CHEVRON,2500 CALIFORNIA ST ,100,20121023,37.788708,-122.435704
7464,ZELINSKY,PIER 41,100,20120824,37.808494,-122.412
7467,RUSSELL'S CONVENIENCE #621,199 FREMONT ST ,100,20130204,37.789314000000005,-122.395192
7471,S & P CONCESSIONS - MENDOCINO,FERRY PLAZA - PIER 1,92,20130213,37.794404,-122.39303000000001
7474,PINE & TAYLOR MARKET,996 PINE ST,96,20130102,37.790724,-122.41219299999999
7475,NORTH BEACH FOOD MART,900 COLUMBUS AVE ,98,20120329,37.802904999999996,-122.41386399999999
7477,HARBOR EMPEROR,PIER 41,98,20120824,37.808494,-122.412
7479,RJ'S MARKET,1425 SANSOME ST ,85,20130207,37.803634,-122.40328500000001
7480,UNION STREET PRODUCE,801 UNION ST ,92,20130313,37.799973,-122.412667
7482,TEN REN TEA CO S F LTD,949 GRANT AVE ,94,20130308,37.795803,-122.40661399999999
7488,EUROPA EXPRESS,746-750 LA PLAYA ST ,89,20130314,37.774248,-122.510043
7489,GAS & SHOP,599 SO VAN NESS AVE ,90,20130219,37.763803,-122.417326
7491,AUTO CITY FOOD MART,505 SO. VAN NESS AVE ,96,20120523,37.764773,-122.41741599999999
7493,MR. PICKLE'S SANDWICH SHOP,3380 20TH ST ,93,20130221,37.758817,-122.416522
7494,PERFORMANCE SHELL II,388 POTRERO ST ,96,20130226,37.764767,-122.407494
7495,LINCOLN 76,1200 LA PLAYA ST ,100,20130222,37.763483,-122.50933500000001
7496,PERALTA,PIER 41,96,20120824,37.808494,-122.412
7502,RUSSELL'S CONVENIENCE #604,320 MISSION ST ,100,20130204,37.791051,-122.396074
7503,THE DAILY HABIT,1 MARITIME PLAZA,92,20121116,37.795227000000004,-122.39913999999999
7512,SUPERETTE MARKET,128 EDDY ST ,57,20130430,37.784337,-122.40981399999998
7517,DISCOUNT GROCERS,1203 POLK ST ,94,20130319,37.787924,-122.42016399999999
7519,EMPIRE MARKET,399 EDDY ST ,86,20130426,37.783682,-122.414178
7520,MAURICE'S CORNER,3046 24TH ST ,98,20130308,37.752608,-122.412852
7525,STONE HOUSE CALIF OLIVE OIL,1 3  28,100,20120829,37.786766,-122.461545
7527,DON CHUYS MEXI-MERCADO,544 EXCELSIOR AVE ,98,20130212,37.724121999999994,-122.429309
7528,ENCINAL,PIER 41,90,20120824,37.808494,-122.412
7529,BILLIARD PALACADE,5179 MISSION ST ,98,20130204,37.715769,-122.441505
7530,HILLCREST MARKET,790 SILVER AVE ,100,20130214,37.728993,-122.419697
7533,RUSSELL'S CONVENIENCE #607,425 MARKET ST ,100,20130204,37.791488,-122.39854199999999
7534,RUSSELL'S CONVENIENCE #605,333 MARKET ST ,100,20130204,37.792037,-122.397852
7537,NEW WING HING SEAFOOD MARKET,2222 CLEMENT ST ,94,20130114,37.782118,-122.48319099999999
7538,FREDS LIQUOR & DELI,151 06TH ST ,89,20121107,37.774722,-122.40676100000002
7541,FOG HILL MARKET,1300 KEARNY ST ,96,20120425,37.800046,-122.40581599999999
7546,ACME BREAD COMPANY,1 FERRY BUILDING  #15,100,20130109,37.795225,-122.39376999999999
7547,SUR LA TABLE,1 FERRY BUILDING  #37,96,20130116,37.795225,-122.39376999999999
7555,VINH KHANG HERBS & GINSENG,512 CLEMENT ST ,100,20121219,37.782957,-122.46476200000001
7558,SEAFOOD CENTER,831 CLEMENT ST ,92,20121211,37.782724,-122.46826000000001
7561,STARCO MART,1065 MISSION ST ,76,20121219,37.779804,-122.410063
7562,THOM'S NATURAL FOODS/FRESH ORGANICS,5843 GEARY BLVD ,100,20130227,37.780133,-122.482169
7563,ISRAEL'S KOSHER MARKET & POULTRY,5621 GEARY BLVD ,68,20121017,37.780225,-122.479611
7571,ROXIE FOOD CENTER,1901 SAN JOSE AVE ,100,20130207,37.726948,-122.441391
7572,WILLIAMS-SONOMA #374,3251 20TH AVE ,100,20121205,37.728497,-122.47563899999999
7573,GREEN EARTH NATURAL FOODS,860 DIVISADERO ST ,100,20130306,37.777598,-122.43828700000002
7575,SUPER MIRA,1790 SUTTER ST ,84,20120403,37.786568,-122.429754
7576,CHEVRON STATIONS INC. #1522,1501 VAN NESS AVE ,98,20130327,37.789645,-122.42231399999999
7588,G & H LIQUORS & GROCERY,201 JONES ST,92,20130325,37.782965999999995,-122.41247299999999
7589,UPTOWN MARKET,684 LARKIN ST ,93,20130416,37.784085,-122.41761299999999
7590,ALCATRAZ MARKET,757 BEACH ST #B2,98,20121116,37.806523,-122.42138700000001
7596,CITY GOURMET DELI,590 03RD ST ,86,20130124,37.780161,-122.39446799999999
7598,BEVERAGES & MORE,201 BAYSHORE BLVD ,93,20121108,37.744984,-122.404059
7599,INTINTOLI,PIER 41,100,20110315,37.808494,-122.412
7600,MV VALLEJO,PIER 41,96,20120922,37.808494,-122.412
7601,OLD BLUE,PIER 41,100,20120922,37.808494,-122.412
7602,OSKI,PIER 41,96,20111110,37.808494,-122.412
7603,ROYAL STAR,PIER 41,100,20120922,37.808494,-122.412
7605,SONOMA LIQUORS,65 06TH ST ,86,20121017,37.774722,-122.40676100000002
7608,BRYANT SHELL #4,598 BRYANT ST ,98,20120928,37.779764,-122.397869
7609,MOSCONE LIQUORS & DELI,689 FOLSOM ST ,100,20121214,37.783963,-122.39863400000002
7610,UNIMART,1201 HOWARD ST ,92,20121214,37.776098,-122.41171200000001
7611,J.C. MARKET,820 CORTLAND AVE ,96,20121126,37.738884000000006,-122.414188
7617,LITTLE VILLAGE MARKET,1450 SUNNYDALE AVE ,96,20130322,37.711887,-122.41578200000001
7618,TEDDY GROCERY,298 TEDDY ST ,96,20130206,37.715194,-122.408524
7620,WILLIAMS-SONOMA #500,2 EMBARCADERO CENTER  ,94,20121002,37.794818,-122.398474
7628,STAR MARKET,4400 03RD ST ,84,20130403,37.737992,-122.38975500000001
7631,BAYVIEW LIQUORS,4700 03RD ST ,96,20130507,37.735624,-122.39056299999999
7635,SURFSIDE LIQUORS,950 INNES AVE ,88,20130102,37.732545,-122.37665700000001
7636,LEE'S FOOD MARKET,1397 REVERE AVE,79,20130114,37.729455,-122.38636399999999
7638,NEW TERRACE MARKET,4499 17TH ST ,94,20130129,37.761853,-122.445237
7641,OTHER AVENUES,3930 JUDAH ST ,96,20130208,37.760519,-122.50433100000001
7643,PACIFIC SUPER MARKET,2900 ALEMANY BLVD ,80,20130131,37.712148,-122.452076
7645,LUCKY PORK MARKET,2659 MISSION ST,91,20120905,37.754513,-122.418626
7646,VALENCIA GROCERY,1300 VALENCIA ST,100,20120529,37.752059,-122.42071299999999
7649,SERV U MARKET,2750 21ST ST ,94,20121210,37.757608000000005,-122.40977099999999
7651,24 HR CONVENIENCE MKT,793 DIVISADERO ST ,100,20130109,37.776594,-122.438144
7652,GROVE ST. MARKET,500 GROVE ST ,88,20130402,37.777618,-122.425024
7655,H & W GROCERY & LIQUOR,801 HAYES ST ,98,20130211,37.77598,-122.429577
7656,PARKSIDE MARKET,1600 HAYES ST ,100,20130213,37.774411,-122.442811
7661,DONA TERE'S MARKET,2780 21ST ST ,81,20121009,37.757578,-122.41039199999999
7664,NORM'S MARKET,2201 BRYANT ST ,87,20120619,37.759045,-122.409726
7671,EMBARCADERO THEATRE,"1 EMBARCADERO CENTER,  2ND FLOOR",94,20120906,37.794588,-122.39964199999999
7673,VAL 16,3100 16TH ST ,87,20121128,37.764964,-122.42192299999999
7675,S & P CONCESSIONS-MS SAN FRANCISCO, FERRY PLAZA PIER  ,90,20130328,37.794404,-122.39303000000001
7678,CASA THAI,3020 16TH ST ,88,20121120,37.765049,-122.42012199999999
7687,ANTONELLI FISH & POULTRY,3585 CALIFORNIA ST ,92,20130214,37.786453,-122.452807
7689,UNOCAL 76  PACIFIC ENTERPRISES,999 OCEAN AVE ,100,20121228,37.723133000000004,-122.452707
7691,GOLDEN BEAR,PIER 41,96,20120824,37.808494,-122.412
7696,PRECITA MARKET,35 PRECITA AVE ,98,20121120,37.746790999999995,-122.41881299999999
7702,THE CITY STORE,2922 MISSION ST,96,20120723,37.750237,-122.418295
7708,SUN VALLEY,1601 CHURCH ST,100,20130115,37.745154,-122.42676599999999
7711,RICHMOND NEW MAY WAH SUPERMARKET,719 CLEMENT ST ,90,20121129,37.782784,-122.467028
7712,PARK PLAZA FINE FOODS,111 CAMBON DR ,90,20121207,37.717071999999995,-122.474223
7716,PAPA'S MARKET,3699 17TH ST ,100,20121017,37.762828999999996,-122.428463
7722,BAY MONARCH,PIER 41,100,20120824,37.808494,-122.412
7728,PETE'S UNOCAL 76,3701 NORIEGA ST ,100,20130503,37.753003,-122.50354899999999
7729,S.P. CONCESSIONS - DEL NORTE FERRY, FERRY PLAZA - PIER 1  ,92,20120323,37.794404,-122.39303000000001
7736,LA LOMA PRODUCE #8,2840 MISSION ST,84,20120824,37.751476000000004,-122.418435
7738,EL CHICO PRODUCE MARKET #4,2965 24TH ST ,77,20120522,37.752663,-122.411179
7744,SAFEWAY #759,625 MONTEREY BLVD ,98,20121211,37.731522999999996,-122.45005
7745,"COST PLUS, INC",2552 TAYLOR ST ,100,20120516,37.805923,-122.41528000000001
7747,SAFEWAY STORE #964,4950 MISSION ST ,91,20130418,37.71954,-122.438775
7748,FOODS CO. #351,345 WILLIAMS AVE ,81,20121012,37.730164,-122.39911399999998
7755,ARIZMENDI BAKERY,1331 09TH AVE ,92,20120430,37.763448,-122.46634399999999
7757,CAKE GALLERY,290 09TH ST ,88,20121127,37.768357,-122.41979199999999
7758,MARK HOPKINS HOTEL - PASTRY/KITCHEN,"999 CALIFORNIA ST, BASEMENT",92,20120905,37.791872999999995,-122.410307
7759,PASITA'S BAKERY,10 PERSIA AVE ,100,20121219,37.723086,-122.43598300000001
7761,LELENITA'S CAKES,3743 MISSION ST ,98,20120816,37.736628,-122.424163
7762,LIGURIA BAKERY,1700 STOCKTON ST ,92,20120501,37.801407,-122.409296
7764,YASUKOCHI'S SWEET SHOP,1790 SUTTER ST ,98,20111115,37.786590000000004,-122.42981499999999
7765,HILDA'S MART & BAKE SHOP,145 PERSIA AVE ,96,20130430,37.722477000000005,-122.43448799999999
7768,THE CAKEMAKER,509 LAGUNA ST ,100,20111013,37.775797999999995,-122.42618700000001
7770,DOMINGUEZ MEXICAN BAKERY,2951 24TH ST ,100,20110804,37.752656,-122.41096100000001
7771,NEW SWEETHEART BAKERY,2956 24TH ST ,81,20110801,37.752756,-122.41108600000001
7772,LA REYNA BAKERY,3114 24TH ST ,94,20101020,37.752549,-122.414425
7776,CAKEWORK,613 YORK ST ,93,20121219,37.761643,-122.409051
7778,PAN LIDO SALVADORENO #2 INC.,5216 MISSION ST ,92,20130117,37.71536,-122.441924
7779,LA MEXICANA BAKERY,2804 24TH ST ,100,20101020,37.752922,-122.408285
7783,THE CHESTNUT BAKERY,2359 CHESTNUT ST ,98,20130424,37.800016,-122.442146
7786,DIANDA'S ITAL-AMER.PASTRY CO.,2883 MISSION ST ,92,20120229,37.750959,-122.418264
7791,SF HILTON - PASTRY/BAKERY,333 O'FARRELL ST LEVEL S,98,20120104,37.786102,-122.410207
7795,PARKSIDE PRODUCE MARKET,555 TARAVAL ST ,80,20130226,37.743161,-122.471969
7796,SUPER LOW MARKET,4515A MISSION ST ,83,20121126,37.72596,-122.433775
7856,MEE MEE BAKERY,1328 STOCKTON ST ,94,20120315,37.797934999999995,-122.40858100000001
7857,JOLT N' BOLT,950 ILLINOIS ST ,100,20121105,37.759868,-122.387584
7880,BALLROOM BAKERY,55 04TH ST ,100,20130509,37.784964,-122.404752
7997,COSTCO WHOLESALE,450 10TH ST ,100,20121119,37.770938,-122.41051000000002
8005,GODIVA CHOCOLATIER,865 MARKET ST 146,88,20121120,37.784317,-122.40756299999998
8110,SPEAKEASY ALES & LAGERS,1195 EVANS AVE ,98,20120224,37.738645,-122.38097900000001
8122,A. TARANTINO & SONS INC.,2275 JENNINGS ST ,100,20120723,37.725932,-122.3896
8141,ROCKY MTN. CHOCOLATE FACTORY,065 JEFFERSON ST,96,20120430,37.808397,-122.41378
8151,EVERGOOD SAUSAGE COMPANY,1389 UNDERWOOD AVE ,100,20120614,37.727494,-122.387918
8171,CIAO BELLA GELATERIA,1 FERRY BUILDING # 8,94,20130116,37.795225,-122.39376999999999
8202,XIAO LOONG,250 WEST PORTAL AVENUE,80,20120726,37.738616,-122.468775
8249,FROG HOLLOW FARM MARKET,1 FERRY BUILDING E-13,92,20130111,37.795225,-122.39376999999999
8251,HOG ISLAND OYSTER CO,1 FERRY BUILDING #11A,92,20120810,37.795225,-122.39376999999999
8275,MULTI SERVICE CENTER SOUTH,525 5TH ST,100,20120113,37.774029,-122.404312
8750,KOKORO ASSISTED LIVING,1881 BUSH STREET,91,20121030,37.787639,-122.428182
8806,MASA'S RESTAURANT,648 BUSH STREET,92,20120419,37.790337,-122.40789
8821,WILLIAMS-SONOMA,340 POST ST,86,20130110,37.788438,-122.40741399999999
8823,MIETTE,1 FERRY BUILDING SHOP 10,92,20120907,37.795225,-122.39376999999999
8847,VILLAGE MARKET,1 FERRY BUILDING #29,90,20130111,37.795225,-122.39376999999999
8882,IMPERIAL TEA COURT,1 FERRY BUILDING #27,92,20130109,37.795225,-122.39376999999999
8948,SEGAFREDO,15 POWELL ST,94,20130418,37.784858,-122.40776399999999
8949,NOBLE,600 POLK ST,78,20120906,37.782368,-122.41900600000001
9103,MARKETBAR,1 FERRY BUILDING #36,86,20130109,37.795225,-122.39376999999999
9104,FERRY PLAZA SEAFOOD,1 FERRY BUILDING # 11B,90,20120810,37.795225,-122.39376999999999
9154,NOVA,555 02ND ST ,92,20130124,37.782406,-122.392664
9155,STARBUCKS COFFEE,350 RHODE ISLAND,100,20121207,37.765427,-122.40264499999999
9156,MEXICO AU PARC,24 SOUTH PARK STREET,92,20120928,37.782218,-122.393423
9158,TAQUERIA REYNA'S,1550 HOWARD STREET,82,20130226,37.77239,-122.41643400000001
9163,WRAPS TO GO,101 SPEAR STREET #A-14,100,20130307,37.792577,-122.393992
9164,WORKING GIRLS' CAFÉ #4,122 NEW MONTGOMERY STREET,100,20120625,37.787227,-122.40028000000001
9165,"HARVEST & ROWE, INC.",55 02ND ST 150,96,20130103,37.788524,-122.40042199999999
9173,TAQUERIA GIRA SOL,1650 HOLLOWAY AVE.,90,20130212,37.720894,-122.478029
9183,GOLD CORNER CAFÉ,2723 OAKDALE AVENUE,71,20121217,37.742012,-122.40352299999999
9208,NORDSTROM EXPRESSO BAR,285 WINSTON DR.,98,20121226,37.726895,-122.47586100000001
9215,THE CHAMELEON,1299 PACIFIC AVE,96,20121218,37.795673,-122.416477
9232,FILLMORE STREET CAFÉ,1301 FILLMORE STREET,94,20121113,37.781974,-122.432474
9248,BELLY GOOD CAFÉ & CREPES,1737 POST ST. #393,96,20130319,37.785457,-122.43031699999999
9273,TAQUERIA MANA,439 STOCKTON ST,82,20130315,37.790043,-122.407104
9275,SAVANNA JAZZ,2937 MISSION ST,94,20120418,37.750014,-122.418195
9283,LA FONDA,712 IRVING ST ,80,20130319,37.764108,-122.465531
9289,SUBWAY #27715,653 KEARNY ST,96,20120828,37.794305,-122.404784
9298,EL MANSOUR,3121 CLEMENT ST,100,20121012,37.781595,-122.49258600000002
